title,item_id,rate,content,sentiment
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,5,Exelente calidad.,Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,5,Excelente me encantó el que tenga la posibilidad de comprarlo no lo dude.,Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,4,"El celular es muy bueno, pantalla, cámara, rendimiento, diseño, carga al palo. No le doy 5 estrellas porque se calienta un montón.",Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,5,Es un excelente celular.,Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,5,"Excelente equipo, altamente recomendable.",Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,5,"Excelente relación precio calidad.
Muy buen equipo.
No puedo decir más nada porque lo tengo hace 1 semana.
Hasta ahora perfecto.",Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,5,Muy bien equipo dentro de su gama.,Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,5,"Muy buen producto, con sus cosas pero al precio nada que objetar. Sino hubiera adquirido el pro, asique conforme!!!!.",Positive
Motorola Moto Edge 40 Neo 256 Gb Negro 8 Gb Ram ,MLA1648074580,4,Excelente.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Es un buen celular, de gama media, cumplió con mis expectativa.
Veo mucha gente enojada con el modelo del celular por un problema con el detector facial con ciertas apps de bancos, a mi parecer es un problema del sofware de esas apps y no del celu; yo tuve ese problema y lo resolvi ubicando mi cara mas al costado derecho de la pantalla, y pude hacer todo sin problemas.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Supera lo que esperaba, buena relacion precio calidad, para los q no podemos darnos lujos como un serie s, la verdad q esta bueno y mi anterior celu un a10 era bueno tambien, pero este supera.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,En líneas generales esta bien. Pero falla para detectar rostro en las app de mercado pago y cuenta dni. Por lo que vi varios tuvieron el problemas con app de bancos. El altavoz.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,"Hasta ahora todo bien le pongo tres estrellas a la cámara, porque estoy teniendo problemas con la app de mp ,espero que no sea un problema del celular con la cámara frontral.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Muy bueno.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Hola, llegue a pensar que m iban a estafar jaja, revise y es el celu realmente todo lo demás 100:).",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"El celular está muy bueno, cuando agarrás un wifi 5g se nota.
A mi gusto la batería debería durar más.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,"Mi producto me parece muy bueno, el único defecto que le encuentro es que me cuesta mucho tomar captura de pantalla , me es casi imposible, y no encuentro la forma de hacerlo.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Es muy reciente para opinar.
Por ahora muy contento.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Se lo compre a mi hija y le encanta. Muy lindo celu.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Normal.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"De tecnología no entiendo nada, pero este celu me cambió la vida laboral!!.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,Lindo no es una locura por el precio por lo menos el modo de captura de pantalla tendría que ser más sencillo. No me gustó tengo que reconocerlo después el resto es adecuado al precio.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Lo q esperaba.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,El producto salió muy bueno.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,"Lo recibi hoy lo estoy probando , pero la verdad q muy satisfecho , tnia un a13 y mejora mucho , actualizaciones nuevas , es rapido , la pantalla 10 puntos.
La vateria aun nose , pero x lo q va pintando se las aguanta muy bn.
Muy lindos colores.
Lo recomiendo , vino con cargador original.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Todo excelente.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,"Bueno producto, funciona muy bien 👍.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Es un telefono.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Excelente.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Ok.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Recibi lo que esperaba, muchas gracias.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Hasta ahora me funciona bien.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Espectacular muy buen teléfono.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Hermoso.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Samsung siempre buen celular y barato me gusta mucho excelente!!.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Bueno para su precio.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Excelente producto, el único detalle que tiene es con la cámara frontal que esta como media fuera de foco a la hora del reconocimiento facial, pero fuera de eso es un muy buen teléfono.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,"Muy buena batería, en general anda bien pero la cámara es muy mala hasta para escanear un qr.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Excelente.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Es muy bueno y practico.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Todo ok, la compra fue como lo esperaba.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Muy bueno.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Adecuado para lo que necesitaba. Tardé un poco para integrar todas las funciones.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Muy bueno.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Muy buen producto.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Excelente, para el precio. Funciona hasta el momento genial. Es 5g por ende a veces se le va la señal por que muchas veces hay 4g o menos. Pero muy bueno.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Si bien hace poco lo compre, funciona todo muy bien.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Muy práctico fácil de utilizar buen material.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Súper genial me encanta 👌😊.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Esty muy contenta es un buen celular y a muy buen precio.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"El producto me pareció muy bueno. Solo que no puedo hacer que me funcione merc pago y merc libre en el nuevo tel🤦🙍sacando eso me gustó mucho la compra. Y ahora pude escribirte xq volví al tel viejo pero no e que hice mal. Si pueden ayudarme x favor se los voy agradecer mucho. Desde ya, gracias!!!.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Funciona muy bien para lo que necesito excelente precio calidad.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,"Fue un regalo para mi hija, le gustó mucho. Muy buena cámara. No se traba y todas sus funciones andan super bien. Recomendable.",Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Teso bien recomendable 100%.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,Esta muy bueno.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,4,Opino muy bueno y le doy cuatro estrellas por que hace poco tiempo que lo tengo pero hasta el momento esta todo muy bien. Estoy muy conforme.,Positive
Samsung Galaxy A23 5g 5g 128 Gb  Awesome Black 4 Gb Ram,MLA1364062753,5,Cumple con lo esperado.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,4,"La camara es medio pelo puro facha. Vino con sus accesorios originales eso suma , muy grande para mi gusto sobresale del bolcillo ,pero es cuestion de gusto , es pesado , no es muy veloz , pero por el precio tienes un celular de ultima generacion con todo lo que tiene que tener.
Conclucion - bueno, no esperes mucho.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Bueno y económico sim palavras.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Excelente rápido buen precio, dura 2 días la batería, gran capacidad de almacenamiento y trae todo lo que dice.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Es como esperábamos y m[as también.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Excelente producto. Relación precio calidad.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Cumple con la expectativa, excelente producto.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Lindo celu, buena calidad de imagen, la cámara bien, genial la posibilidad de poner los botones como motorola o samsung. Mí hijo muy conforme.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Excelente celular por su precio, muy eficaz en su funcionamiento. Lo recomiendo.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Buena compra. Todo según lo esperado.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Para el uso que yo le doy satisface mis expectativas.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Muy bueno ,lo súper recomiendo ☺️☺️☺️☺️,un lujo.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,4,"Comparado con un samsung g51 (casi las mismas características) la batería s descarga rapidísimo, si la tenés al 100 en cuestión de minutos ya va a a ver qué marca 85 y así.
La luz del flash es cálida dónde viste una luz de flash cálida!!!! ni para linterna sirve,no vez nada, le sacas foto a un papel y parece un papiro.
Si construcción es liviana y calculo que duradera. La camara frontal tiene calidad como las tablets que venían en 2015.
Al principio vuela, funciona todo ok, con apenas unas semanas de uso, ya mercado libre tarda en abrir 7 segundos.
En fin, sino te alcanza para otro equipo o para tu hijo /a que quiera su primer celu anda bien.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,4,Excelente calidad/precio.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Era para regalar, muy conforme.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Muy conforme con el producto.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,4,Hasta el momento el celu funcionando ala perfección 💪.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Muy buen teléfono súper conforme.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Muy buen teléfono, funciona todo perfectamente, está a la altura de cualquier samsung, nada que envidiarle a un a51, es más, la pantalla es más grande y tiene nfc.
Yo soy de exigir los móviles al 100% y no tuve ningún problema. Para uso normal y diario funciona perfecto. La batería en uso intensivo durante doce horas continuas, sin parar, requiere 2 cargas, suena fuerte y en estereo, recomiendo totalmente.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Relación precio calidad; buen producto; la batería no dura mucho.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,Hermoso dispositivo lo ame.,Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,"Muy bueno, tuve un modelo anterior y me salió buenísimo.",Positive
Tcl 40 Se 128 Gb  Dark Gray 4 Gb Ram,MLA1679536608,5,En perfecto estado gracias.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Primero que nada, buenos días.
A ver, primero que nada el armado lo haces en un segundo aunque ojo que medio frágil (a menos que requieras llamar a un experto como rick).
Después la luz te deja con ceguera 10 minutos si lo prendes de una, ojo la gente sensible. Tres tonos distintos, el azul (te marca cada imperfección), el amarillo (ilumina más que el sol), lastima que no se pueden combinar sino tendríamos a boquita. Ah, y después el intermedio (ese te hace fachero).
Mas de dos metros de trípode, al fin no me siento discriminado por mi altura (1,83 era difícil de llegar). El agarre de celular tampoco discrimina, antes venían tamaño nokia tres pulgadas, por suerte ya le dieron al f5 y mi motorola entra justito. Y sí. Ahora falta que yo me actualice.
Compré a 3500 en 2020 y otro a 1400 en 2021, lo que es la moda no? como los típicos peluches en forma de pulpo, vos esperá unos meses y los andan regateando 3x1.
Un poquito frágil dentro de todo, siento que con un soplido fuerte se termina partiendo, pero quién llevaría el aro afuera? bueno, igual de trípode viene ideal eh, en caso de no tener palo selfie te vas con el arito y listo, tuqui tuqui rosca por acá y te queda justito para grabarte unos kwai, dijo el rata.
Ideal para armar el escritorio, un par de hojitas, resaltadores e iluminarme con este arito para estudiar. Seeee claro, para grabar videitos en youtube, tampoco le vamos a dar mal uso.
Hablando de eso, hice review en mi canal franco bergola, salu2.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Más de lo q esperaba. Súper reforzado, caños de calidad. Antes tenía otro q me cobraron el doble y estaba hecho de caño de cortinas con unas trabas q se rompieron todas. Una cagada! éste trípode es todo lo que una emprendedora necesita!. La luz e genial, el aro súper grande! iluminación perfecta. Lo único a criticar por así decirlo es el cable q es un poco corto. Ojo que se puede enchufar tranquilamente con la ficha del cargador del celular! yo tengo un motorola y uso la ficha de mi cargador para conectar el cable. Era o único que tenía dudas cuando leí una descripción que hicieron.
La verdad aconsejo que no duden en comprarlo, van a quedar más que conformes. El precio una locura! ya te digo yo tenía uno q lo pague 4500$ y una reverenda cagada. Pero esto es totalmente confiable!!.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Muy útil para mí trabajo.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Me pareció un buen producto para el precio que está. Tiene la potencia que esperaba y estoy conforme con la luz cálida y fría. El material se lo nota frágil pero es cuestión de cuidarlo, veremos cuando sea la hora de transportarlo. También lo probé con el soporte del celular y me sorprendió que haya resistido el peso del movil. No lo adquirí para este propósito pero tenía curiosidad en probarlo. Lo único a criticar es el largo del cable, me pareció un poco corto, pero el resto está bien. En fin, contenta con la compra!.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Estoy muy contecta con el producto. Super liviano, lo que lo hace fácil de transportar. Muy bueno que se puede girar el aro para donde quieras, ilumina muy bien y se le puede graduar la intensidad.
Para que queden bien fijas las patas, hay que ajustarle la perilla y listo.
El largo del del cable bastante bien.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"Me gusto mucho, la luz es perfecta. Vi a personas que dicen que los materiales son malos, es un aro de luz no es un tanque de guerra. Pero no, hablando serio, los materiales de lo que es el aro en si, son de plásticos pero no se notan tan frágiles, y los materiales del trípode me parecieron espectacular, muy resistentes. Así que nada a mi me sirvió y me gustó mucho.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"Lo tengo hace un mes, funciona bien, lo uso con un cargador motorola de 20 wats y alumbra relativamente bien, pero con un cargador de menos wats, alumbra menos, supongo que con un cargador de mayor cantidad de wats alumbraría más todavía. El agarre al celular es bastante bueno. El armado es sencillo.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Me sorprendio. Crei que era mas pequeño, pero es perfecto para filmar de pie. Ademas, tenes varios niveles de intensidad y tambien de tonos de blanco.
La estructura es de metal, y se nota que es resistente siempre y cuando no lo revolees como un boomerang. Tiene diferentes alturas, asi que podes variarlo a gusto.
Lo recomiendo 100%. Y si lo queres ver en uso, entra a mi canal tanakabuki en youtube!.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Buenas que onda gente, el profucto piola la verdad ilumina un monton, la calidad en si es plastico parece que se va a romper pero no jajaja, como todo es tratarlo con suavidad un poquito por aca otro poquito por alla, saliva va saliva viene y se piko a los 5 min, cuestion vale la pena como cualquier aro de luz puede haber de distintas marcas y distintos precios pero al fin y al cabo que es lo que uno busca con esto? que ilumine mejor su espacio de trabajo no? bueno con esto es mas que suficiente por lo menos a para mi. A no ser que queres mas intencidad, quemarte los ojos y bueno pa ahi te recomiendo un reflector y problema solucionado. En fin buen producto era lo que buscaba.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Me encanta! yo uso un cargador portátil que es para el celular, así puedo usarlo sin la necesidad de enchufarlo y llevarlo a donde quiero, quizás les sirva este dato! además tiene un muy buen precio!.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,Practico.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Me pareció excelente se extiende más allá de los 2 metros a diferencia de otros el soporte se ve firme, estable, permite ser guardado en un espacio reducido.
Viene desarmado y estuve un tiempo con mucha tranquilidad hasta entender la forma de armarlo en su parte superior. El resultado es muy bueno, el lugar donde encaja el celular o la cámara es fácilmente regulable es un soporte firme.
Como para armarlo hay que girar las piezas se debe hacer con tranquilidad y prudencia en el sentido de primero no forzar piezas es un tubo delicado y no se lo debe apretar por demás es manipulable pero no deja de ser un tubo frágil. Y como decía hay que girar para atornillar las piezas se debe sostener el cable para evitar que lo enredes y se dañe es simple pero los accidentes pasan y se lo puede dañar al girar. La luz es lo suficientemente potente y se puede regular la intensidad en las variantes frío cálida.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Todo perfecto!.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"El producto es excelente los q hablan mal que se les rompió a los dos días son todos inútiles que no saben cuidar las cosas, el trípode es liviano justamente para que sea de facil traslado, aparte lo abris y tiene que quedar quieto ahí osea nose qué tanto quieren hacer con un trípode.
La luz es la justa y necesaria no es una linterna para los cortes de luz chicos media pila. Y seguro se lo compran para pavear, ni que fueran fotógrafos y piden calidad por 3mil pesos. Todos caraduras, qué bueno que no les hice caso a sus opiniones de envidiosos, compren tranquilos no se van a arrepentir.
Gracias mi novio y yo estamos súper contentos con la compra por ahora todo súper ok!!.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"Teniendo en cuenta el precio, es muy bueno. Podés regular la intensidad de la luz y tenés distintas tonalidades: más cálido o más frio. Lo único que quizá no me convence es la calidad de los materiales, que son de plástico. Pero repito: por el precio es un excelente producto.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Me parece bueno y ilumina bastante, mucho más de lo que mi imaginaba.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Me parece super útil xq lo necesitaba para hacer unos videos y poder usar ambas manos es excelente 👌.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"Es una versión económica y práctica. Pensé que tendría más potencia pero así y todo sirve perfectamente para celular y en primeros planos. La construcción es barata pero de buena calidad, y el tamaño lo hace muy versátil para transportar. Al ser usb se puede usar con un cargador portátil, por ejemplo, lo que lo hace muy útil para situaciones en exteriores.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Alto aro pa.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Me pareció fantástico!! lei varios comentarios negativos, pero para mi está genial. La luz en sus 3 tonalidades está muy bien, y además se puede regular la intensidad de las mismas a gusto, la altura se extiende hasta 2 mts y se enchufa a un cargador de celular que bien puede estar enchufado en la pared con lo cual no es necesario enchufar la ficha usb a la compu. El material es frágil pero si se trata con cuidado y entendiendo que no es un tanque de guerra, les va a durar. Buena relación precio y calidad. Lo uso para dar mis clases y charlas por las redes sociales. Estoy contenta con la compra.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Muy bueno!.
El trípode es de muy buena calidad. Se extiende perfectamente. No sirve como trípode de mesa, es decir su altura mínima no es muy bajita. El aro de luz es muy bueno. Se puede cambiar la intensidad y pasar de luz fría a calida. Se debe conectar el usb a un cargador para que funcione.
Recomendable!.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Por el precio es muy bueno! podés girar la loooz para cualquier lado, lo cual es genial. Tiene los 3 colores, la intensidad está copada. Yo la uso para alumbrar mis manos mientras pinto y grabo, y me vino genial.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Muy bueno, lo uso a diario y me resulta muy cómodo y efectivo para dar clases, hacer fotos y videos. Me encantan los diferentes tonos de luz y que se pueden graduar la intensidad de cada una. Fácil de armar y super práctico. Lo recomiendo me facilitó mucho el trabajo.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Es lo que necesitaba. El aro se puede ubicar en varias posiciones, el trípode es un poco endeble, pero igual sirve y es suficiente para sujetar el aro que no tiene peso. Es un excelente producto.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Buena relación calidad-precio.
Un poco frágil.
Tiene tres tipo de luces y la potencia es media.
Lo volvería a comprar.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Me encanta! mejor de lo que esperaba.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"Es un buen producto, el aro funciona excelente. Pero el soporte es algo frágil, hay que manejarlo con cuidado. Apenas lo abrimos, los sostenes de la parte baja se doblaron un poco. El cable es más largo de lo q parece en la foto. Al usar el brillo al máximo, funciona excelente. Al bajarlo, la luz hace un ruido bastante molesto.
Además, una de las patas vino sin el tope final, lo que lo deja apenas inestable.
Lo recomiendo? sí, siempre y cuando no estés buscando algo súper profesional.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"El trípode se arma fácil y rápido, es liviano pero estable. Tengo un celular grande y el agarre es perfecto. El aro no ilumina tanto como pensaba. Funciona bien, tiene tres tipos de iluminación y se puede regular la potencia. Yo suelo usarlo para filmar presentaciones de productos por la noche y no ilumina lo suficiente. Hay que ubicarse a no más de 40cm del aro para que la iluminación sea suficiente, si necesitas iluminar a mayor distancia ya no te sirve. Por ahora uso éste pero estoy pensando en comprar un aro nuevo de mayor tamaño o potencia.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"Muy bueno, precio calidad. Cumple perfectamente con lo especificado en la publicación. El único problema es que me lo compre para hacer videos en vivo y voy a tener que comprar otro porque mi novia me lo usa todo el tiempo.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Espectácular producto. Superó mis expectativas. Los materiales del trípode se muy buena calidad al igual q el soport del aro de luz, y celular. El aro de luz es una maravilla. Lo remordimiendo.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Me gusto mucho. Me esta dictabdo mi sra porque se lo regale. Yo no lo use. Dice que muy bonito. Y quiere usarlo para sesion de fotos hot.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Está bueno,yo ya había comprado acá pero nada que ver la calidad de él que tenía antes con este,y me refiero todo no sólo la luz!! el que me compré ahora me vino con una falla pero bueno nada que no se pueda solucionar,me puse en contacto con ellos y respondieron bien!! a pesar de todo eso las luces funcionan genial y cumplen,para el precio que tiene bien!!!.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Excelente producto. Suelo hacer algunos videos para mis redes sociales (trabajo) y el producto cumple su función para lo que necesito. Lo que más me gusta es que se puede regular la intensidad de la luz según lo necesites. También trae un adaptador para poder girar el aro de luz y poder sacar foto a cosas que se colocan en una mesa o escritorio. Lo recomiendo!.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,4,"Estoy conforme con el producto. Es un producto liviano de fácil armado y desarmado, tranquilamente transportable. El cable es largo y útil para la distancia que yo necesito.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Recien despues de mas de 2 años me digno a dejar un comentario. Mi comentario no es negativo. Me sigue acompañando en todas las mudanzas 10/10.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Muy bueno por precio y calidad. Funciona tal como se menciona. Realmente útil.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,Muy buen producto.,Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"La verdad que me llegó hoy al medio día, y está demasiado bueno.
•muy buena iluminación para el precio que tiene.
•el trípode es bastante largo y lo podes ajustar a tu medida y lo tenés que tratar con delicadeza obviamente.
Hasta ahora le doy 5 stars <3.",Positive
Aro De Luz Led 26 Cm Con Trípode 2 Metros,MLA879465297,5,"Excelente relación precio y calidad 100% recomendado, yyy muchachoooosss ahora nos volvimos a ilusionarrr quero ganar la terceraaaaaa quiero ser campeón mundiaaaaalllll.",Positive
